File,ChangeType,FileHuman,WorkingDir,PrevName,severity,severityIcon
objectTranslations/LogEntryEvent__e-en_US/LimitsSoslSearchesMax__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/LimitsSoslSearchesMax__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/LimitsSoslSearchesUsed__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/LimitsSoslSearchesUsed__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/Locale__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/Locale__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/LogEntryEvent__e-en_US.objectTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/LogEntryEvent__e-en_US.objectTranslation-meta.xml,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/LoggedByFederationIdentifier__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/LoggedByFederationIdentifier__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/LoggedById__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/LoggedById__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/LoggedByUsername__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/LoggedByUsername__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/LoggerVersionNumber__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/LoggerVersionNumber__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/LoggingLevelOrdinal__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/LoggingLevelOrdinal__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/LoggingLevel__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/LoggingLevel__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/LoginApplication__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/LoginApplication__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/LoginBrowser__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/LoginBrowser__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/LoginDomain__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/LoginDomain__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/LoginHistoryId__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/LoginHistoryId__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/LoginPlatform__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/LoginPlatform__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/LoginType__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/LoginType__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/LogoutUrl__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/LogoutUrl__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/MessageMasked__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/MessageMasked__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/MessageTruncated__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/MessageTruncated__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/Message__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/Message__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/NetworkId__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/NetworkId__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/NetworkLoginUrl__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/NetworkLoginUrl__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/NetworkLogoutUrl__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/NetworkLogoutUrl__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/NetworkName__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/NetworkName__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/NetworkSelfRegistrationUrl__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/NetworkSelfRegistrationUrl__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/NetworkUrlPathPrefix__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/NetworkUrlPathPrefix__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/OrganizationApiVersion__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/OrganizationApiVersion__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/OrganizationDomainUrl__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/OrganizationDomainUrl__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/OrganizationEnvironmentType__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/OrganizationEnvironmentType__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/OrganizationId__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/OrganizationId__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/OrganizationInstanceName__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/OrganizationInstanceName__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/OrganizationName__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/OrganizationName__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/OrganizationNamespacePrefix__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/OrganizationNamespacePrefix__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/OrganizationType__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/OrganizationType__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/OriginLocation__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/OriginLocation__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/OriginSourceActionName__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/OriginSourceActionName__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/OriginSourceApiName__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/OriginSourceApiName__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/OriginSourceId__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/OriginSourceId__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/OriginSourceMetadataType__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/OriginSourceMetadataType__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/OriginType__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/OriginType__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/ParentLogTransactionId__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/ParentLogTransactionId__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/ParentSessionId__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/ParentSessionId__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/ProfileId__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/ProfileId__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/ProfileName__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/ProfileName__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/RecordCollectionSize__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/RecordCollectionSize__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/RecordCollectionType__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/RecordCollectionType__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/RecordId__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/RecordId__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/RecordJsonMasked__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/RecordJsonMasked__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/RecordJsonTruncated__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/RecordJsonTruncated__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/RecordJson__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/RecordJson__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/RecordSObjectClassification__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/RecordSObjectClassification__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/RecordSObjectTypeNamespace__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/RecordSObjectTypeNamespace__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/RecordSObjectType__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/RecordSObjectType__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/RequestId__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/RequestId__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/RestRequestBodyMasked__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/RestRequestBodyMasked__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/RestRequestBodyTruncated__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/RestRequestBodyTruncated__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/RestRequestBody__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/RestRequestBody__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/RestRequestHeaderKeys__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/RestRequestHeaderKeys__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/RestRequestHeaders__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/RestRequestHeaders__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/RestRequestMethod__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/RestRequestMethod__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/RestRequestParameters__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/RestRequestParameters__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/RestRequestRemoteAddress__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/RestRequestRemoteAddress__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/RestRequestResourcePath__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/RestRequestResourcePath__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/RestRequestUri__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/RestRequestUri__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/RestResponseBodyMasked__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/RestResponseBodyMasked__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/RestResponseBodyTruncated__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/RestResponseBodyTruncated__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/RestResponseBody__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/RestResponseBody__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/RestResponseHeaderKeys__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/RestResponseHeaderKeys__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/RestResponseHeaders__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/RestResponseHeaders__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/RestResponseStatusCode__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/RestResponseStatusCode__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/Scenario__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/Scenario__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/SessionId__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/SessionId__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/SessionSecurityLevel__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/SessionSecurityLevel__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/SessionType__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/SessionType__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/SourceIp__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/SourceIp__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/StackTrace__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/StackTrace__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/SystemMode__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/SystemMode__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/Tags__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/Tags__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/ThemeDisplayed__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/ThemeDisplayed__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/TimeZoneId__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/TimeZoneId__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/TimeZoneName__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/TimeZoneName__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/TimestampString__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/TimestampString__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/Timestamp__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/Timestamp__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/Topics__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/Topics__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/TransactionEntryNumber__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/TransactionEntryNumber__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/TransactionId__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/TransactionId__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/TransactionScenario__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/TransactionScenario__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/TriggerIsExecuting__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/TriggerIsExecuting__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/TriggerOperationType__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/TriggerOperationType__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/TriggerSObjectType__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/TriggerSObjectType__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/UserLicenseDefinitionKey__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/UserLicenseDefinitionKey__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/UserLicenseId__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/UserLicenseId__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/UserLicenseName__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/UserLicenseName__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/UserLoggingLevelOrdinal__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/UserLoggingLevelOrdinal__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/UserLoggingLevel__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/UserLoggingLevel__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/UserRoleId__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/UserRoleId__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/UserRoleName__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/UserRoleName__c,,,log,📰
objectTranslations/LogEntryEvent__e-en_US/UserType__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryEvent__e-en_US/UserType__c,,,log,📰
objectTranslations/LogEntryTagRule__mdt-en_US/ComparisonType__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryTagRule__mdt-en_US/ComparisonType__c,,,log,📰
objectTranslations/LogEntryTagRule__mdt-en_US/ComparisonValue__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryTagRule__mdt-en_US/ComparisonValue__c,,,log,📰
objectTranslations/LogEntryTagRule__mdt-en_US/IsEnabled__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryTagRule__mdt-en_US/IsEnabled__c,,,log,📰
objectTranslations/LogEntryTagRule__mdt-en_US/LogEntryTagRule__mdt-en_US.objectTranslation-meta.xml,A,CustomObjectTranslation LogEntryTagRule__mdt-en_US/LogEntryTagRule__mdt-en_US.objectTranslation-meta.xml,,,log,📰
objectTranslations/LogEntryTagRule__mdt-en_US/SObjectField__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryTagRule__mdt-en_US/SObjectField__c,,,log,📰
objectTranslations/LogEntryTagRule__mdt-en_US/SObjectType__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryTagRule__mdt-en_US/SObjectType__c,,,log,📰
objectTranslations/LogEntryTagRule__mdt-en_US/Tags__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryTagRule__mdt-en_US/Tags__c,,,log,📰
objectTranslations/LogEntryTag__c-en_US/ImpersonatedByUsernameLink__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryTag__c-en_US/ImpersonatedByUsernameLink__c,,,log,📰
objectTranslations/LogEntryTag__c-en_US/LogEntryOrigin__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryTag__c-en_US/LogEntryOrigin__c,,,log,📰
objectTranslations/LogEntryTag__c-en_US/LogEntryTag__c-en_US.objectTranslation-meta.xml,A,CustomObjectTranslation LogEntryTag__c-en_US/LogEntryTag__c-en_US.objectTranslation-meta.xml,,,log,📰
objectTranslations/LogEntryTag__c-en_US/LogEntryTimestamp__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryTag__c-en_US/LogEntryTimestamp__c,,,log,📰
objectTranslations/LogEntryTag__c-en_US/LogEntry__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryTag__c-en_US/LogEntry__c,,,log,📰
objectTranslations/LogEntryTag__c-en_US/LogLink__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryTag__c-en_US/LogLink__c,,,log,📰
objectTranslations/LogEntryTag__c-en_US/LoggedByUsernameLink__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryTag__c-en_US/LoggedByUsernameLink__c,,,log,📰
objectTranslations/LogEntryTag__c-en_US/ParentLogLink__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryTag__c-en_US/ParentLogLink__c,,,log,📰
objectTranslations/LogEntryTag__c-en_US/ProfileLink__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryTag__c-en_US/ProfileLink__c,,,log,📰
objectTranslations/LogEntryTag__c-en_US/Tag__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryTag__c-en_US/Tag__c,,,log,📰
objectTranslations/LogEntryTag__c-en_US/UniqueId__c.fieldTranslation-meta.xml,A,CustomObjectTranslation LogEntryTag__c-en_US/UniqueId__c,,,log,📰
